Season,Daynum,Outcome,Wteam,Wscore,Wloc,Numot,Wfgm,Wfga,Wfgm3,Wfga3,Wftm,Wfta,Wor,Wdr,Wast,Wto,Wstl,Wblk,Wpf
,,,1433,72,N,1,24,63,10,26,14,19,13,24,14,11,4,2,17
,,,1235,59,N,0,24,65,6,23,5,7,9,28,12,11,9,9,15
,,,1374,59,N,0,20,55,7,16,12,20,10,23,12,9,11,4,14
,,,1372,50,N,0,17,51,5,26,11,13,11,18,9,12,7,1,18
,,,1248,52,N,0,21,55,4,18,6,7,10,15,15,15,2,1,11
,,,1279,57,N,0,24,73,6,27,3,5,16,22,16,8,7,4,21
,,,1344,53,N,0,20,59,10,26,3,7,13,26,9,16,4,1,21
,,,1352,56,N,0,24,66,6,19,2,4,12,16,13,8,6,1,17
,,,1295,76,N,0,29,54,10,21,8,12,3,21,5,13,3,3,22
,,,1172,52,N,0,21,63,6,28,4,10,10,20,13,6,1,4,15
,,,1308,56,N,0,20,56,5,15,11,16,14,15,8,11,10,3,15
,,,1414,55,N,0,24,52,5,14,2,2,9,20,10,14,5,2,10
,,,1434,62,N,0,20,56,12,27,10,18,11,20,12,9,5,1,19
,,,1208,63,N,0,19,57,4,14,21,26,12,31,8,12,4,2,19
,,,1461,54,N,0,21,46,9,22,3,9,4,18,14,12,2,3,17
,,,1107,60,N,0,23,61,8,25,6,10,14,20,15,7,6,1,16
,,,1329,73,N,0,27,60,10,29,9,13,9,22,11,12,8,0,17
,,,1385,64,N,0,27,59,3,17,7,11,7,25,6,10,7,2,21
,,,1125,67,N,0,27,57,8,25,5,6,6,23,12,12,4,2,22
,,,1138,62,N,0,20,44,6,16,16,25,8,22,12,17,4,3,24
,,,1231,76,N,0,24,59,11,22,17,20,12,25,10,13,3,3,26
,,,1157,72,N,0,28,58,7,12,9,11,7,18,9,6,8,1,14
,,,1326,58,N,0,20,52,5,17,13,15,7,19,9,12,4,3,17
,,,1153,51,N,0,20,63,2,14,9,14,21,24,5,14,4,6,22
,,,1437,68,N,0,19,61,9,28,21,23,12,20,7,5,5,3,22
,,,1116,78,N,0,24,65,8,25,22,27,20,19,17,21,9,3,23
,,,1139,64,N,1,21,63,4,13,18,21,13,23,8,7,8,5,15
,,,1412,75,N,0,29,66,12,26,5,10,12,14,17,8,5,3,21
,,,1207,64,N,0,24,55,9,25,7,9,10,17,9,9,6,1,24
,,,1209,67,N,0,26,46,6,14,9,13,4,8,17,8,8,2,22
,,,1361,49,N,0,19,58,2,13,9,11,13,20,5,11,6,5,8
,,,1234,68,N,0,28,60,5,15,7,10,7,15,10,11,4,3,17
,,,1320,53,N,0,18,46,6,19,11,13,8,17,9,10,2,1,20
,,,1438,54,N,0,17,57,2,17,18,26,18,21,6,5,2,3,18
,,,1173,66,N,0,22,51,11,21,11,13,4,19,12,13,8,2,20
,,,1268,59,N,0,21,44,8,19,9,13,8,24,7,23,4,7,19
,,,1242,65,N,0,20,57,6,21,19,23,14,24,8,14,8,1,23
,,,1332,65,N,0,26,59,8,19,5,7,10,24,13,8,3,4,20
,,,1462,60,N,0,22,51,3,17,13,16,8,23,9,12,7,3,16
,,,1452,39,N,0,13,54,2,15,11,19,13,19,7,13,4,3,29
,,,1455,70,N,0,26,65,3,18,15,19,15,21,9,7,6,3,16
,,,1314,72,N,0,26,56,8,13,12,18,9,19,12,4,3,1,20
,,,1428,57,N,0,21,60,4,16,11,15,18,18,8,15,8,4,21
,,,1417,62,N,0,26,67,3,13,7,11,12,27,12,7,4,7,22
,,,1301,65,N,0,23,60,9,20,10,14,11,25,10,7,3,3,19
,,,1328,58,N,0,20,55,4,17,14,16,14,24,7,7,2,4,16
,,,1323,66,N,0,26,56,4,14,10,13,13,15,16,7,5,1,14
,,,1112,78,N,0,24,43,2,6,28,30,3,19,8,10,5,1,22
,,,1211,52,N,0,22,50,2,10,6,9,8,27,8,13,1,3,15
,,,1257,70,N,1,23,64,4,11,20,29,15,26,10,9,6,6,16
,,,1277,61,N,0,22,55,7,20,10,16,9,24,10,14,4,3,28
,,,1246,64,N,0,26,54,3,5,9,10,6,16,7,6,5,4,20
,,,1458,63,N,0,25,61,7,21,6,10,11,24,13,5,3,1,15
,,,1192,65,N,0,23,70,8,23,11,18,9,24,16,9,9,1,26
,,,1435,50,N,0,16,53,3,19,15,26,9,29,9,12,1,5,23
,,,1380,55,N,0,22,56,3,20,8,11,9,24,10,9,4,2,20
,,,1409,62,N,0,25,56,3,15,9,15,10,26,10,11,5,6,15
,,,1345,83,N,2,26,62,9,28,22,28,10,42,17,18,2,7,23
,,,1403,61,N,0,25,54,7,18,4,9,6,22,14,14,8,4,16
,,,1160,67,N,0,23,51,2,10,19,30,9,24,8,12,5,3,22
,,,1423,85,N,0,30,68,11,26,14,19,13,21,10,9,5,3,33
,,,1371,52,N,0,20,62,4,21,8,21,13,21,8,12,11,1,21
,,,1151,74,N,0,28,59,3,17,15,18,9,15,9,15,7,2,19
,,,1233,81,N,0,31,64,7,24,12,18,9,28,12,13,6,3,20
,,,1122,79,N,0,25,61,4,15,25,37,15,22,6,12,8,0,23
,,,1392,57,N,0,20,76,3,13,14,18,25,21,10,14,6,3,14
,,,1138,72,N,0,23,59,10,26,16,22,8,23,8,10,4,1,26
,,,1195,67,N,0,25,58,2,11,15,24,15,28,10,14,6,5,19
,,,1425,69,N,0,28,52,6,13,7,13,5,30,13,12,6,2,14
,,,1201,69,N,0,26,53,7,18,10,12,5,10,8,14,15,3,23
,,,1214,45,N,0,17,56,3,19,8,10,9,22,4,7,1,0,11
,,,1112,55,N,0,20,48,6,18,9,15,10,29,7,19,2,3,23
,,,1124,75,N,0,30,68,6,16,9,15,14,18,16,7,9,2,24
,,,1143,66,N,0,23,56,3,19,17,26,12,26,6,16,3,1,24
,,,1396,70,N,1,30,66,4,18,6,9,13,36,12,12,2,3,21
,,,1355,74,N,0,24,59,10,29,16,17,11,17,8,11,5,2,19
,,,1277,81,N,0,30,54,11,24,10,15,8,22,20,14,6,2,22
,,,1400,72,N,0,25,56,9,23,13,18,11,21,10,9,2,4,24
,,,1276,63,N,0,25,63,10,27,3,5,11,14,18,7,10,1,14
,,,1167,68,N,0,26,58,5,18,11,14,13,22,15,14,6,3,22
,,,1221,52,N,0,20,55,6,23,6,15,8,20,6,10,3,2,17
,,,1452,56,N,0,16,52,3,16,21,27,17,31,8,22,5,7,27
,,,1153,76,N,0,28,55,10,24,10,13,9,21,13,9,3,6,15
,,,1173,51,N,0,18,56,6,22,9,19,10,18,11,9,7,3,16
,,,1453,65,N,0,21,56,9,27,14,23,7,18,14,18,14,5,23
,,,1333,67,N,0,25,60,7,17,10,15,7,21,14,6,5,2,19
,,,1421,56,N,0,21,57,5,17,9,13,12,20,11,14,5,2,12
,,,1338,43,N,0,18,48,3,11,4,7,7,29,6,10,3,3,19
,,,1451,53,N,0,22,57,4,21,5,11,9,18,9,11,8,2,14
,,,1463,64,N,0,25,65,4,23,10,13,20,22,13,11,5,5,16
,,,1428,59,N,0,22,52,7,15,8,8,4,20,9,13,5,3,14
,,,1246,67,N,0,24,57,4,16,15,19,10,24,8,16,6,2,24
,,,1114,61,N,0,20,54,8,25,13,16,7,25,9,8,1,1,14
,,,1163,61,N,0,21,62,10,22,9,11,5,19,11,6,7,4,19
,,,1455,57,N,0,20,59,6,22,11,14,16,17,8,15,10,0,18
,,,1344,66,N,0,23,57,6,23,14,23,9,15,8,11,5,1,20
,,,1139,69,N,0,25,54,7,15,12,17,4,18,9,4,7,1,17
,,,1218,60,N,0,23,70,4,19,10,15,16,26,13,9,2,1,22
,,,1372,75,N,0,29,64,8,27,9,9,14,13,19,6,5,5,15
,,,1433,81,N,0,30,66,11,31,10,16,13,24,16,13,7,1,23
,,,1386,64,N,0,22,57,4,15,16,20,9,28,7,12,5,0,20
,,,1292,50,N,0,19,64,8,24,4,8,18,17,8,10,4,2,15
,,,1320,88,N,2,27,69,12,34,22,27,7,32,16,13,9,3,27
,,,1234,68,N,0,27,60,7,24,7,13,10,19,14,13,6,3,19
,,,1462,63,N,0,22,54,5,16,14,21,5,31,10,8,8,1,17
,,,1268,63,N,0,22,55,5,25,14,20,6,22,9,9,7,7,23
,,,1401,63,N,0,22,64,6,28,13,24,16,26,14,12,6,4,12
,,,1181,68,N,0,26,59,7,22,9,15,5,27,12,8,4,3,19
,,,1274,69,N,0,25,47,10,17,9,13,7,10,12,12,6,1,19
,,,1231,86,N,0,25,61,13,31,23,26,15,17,13,12,2,1,27
,,,1458,56,N,0,23,57,6,20,4,6,13,23,11,17,8,4,15
,,,1211,60,N,0,24,55,8,21,4,5,12,25,18,17,4,8,14
,,,1235,71,N,0,27,52,7,18,10,15,2,22,16,12,6,2,19
,,,1332,68,N,0,21,54,4,21,22,30,13,19,10,12,10,2,16
,,,1242,59,N,0,23,50,6,22,7,11,6,26,11,16,5,2,19
,,,1323,74,N,0,27,49,9,18,11,14,5,10,9,7,3,1,18
,,,1438,62,N,0,22,53,8,21,10,12,8,26,21,13,3,8,16
,,,1393,66,N,0,27,66,8,25,4,13,16,15,5,10,8,4,15
,,,1328,51,N,0,19,60,6,27,7,11,19,10,8,17,6,2,20
,,,1314,74,N,0,27,63,11,17,9,13,16,20,16,11,5,3,20
